2026-03-08 21:18:28 | root | INFO     | ========================================================================
2026-03-08 21:24:41 | filelock | DEBUG    | Attempting to acquire lock 140313559016816 on /workspace/.hf_home/hub/.locks/datasets--katanaml-org--invoices-donut-data-v1/d570192e2da590d93a788041353be5b276178158.lock
2026-03-08 21:24:41 | filelock | DEBUG    | Lock 140313559016816 acquired on /workspace/.hf_home/hub/.locks/datasets--katanaml-org--invoices-donut-data-v1/d570192e2da590d93a788041353be5b276178158.lock
2026-03-08 21:24:41 | filelock | DEBUG    | Attempting to release lock 140313559014464 on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/8dc335afe3d6722e9805f246609bb7aa5d662e92.lock
2026-03-08 21:24:41 | filelock | DEBUG    | Lock 140313559014464 released on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/8dc335afe3d6722e9805f246609bb7aa5d662e92.lock
2026-03-08 21:24:41 | filelock | DEBUG    | Attempting to release lock 140313559016816 on /workspace/.hf_home/hub/.locks/datasets--katanaml-org--invoices-donut-data-v1/d570192e2da590d93a788041353be5b276178158.lock
2026-03-08 21:24:41 | filelock | DEBUG    | Lock 140313559016816 released on /workspace/.hf_home/hub/.locks/datasets--katanaml-org--invoices-donut-data-v1/d570192e2da590d93a788041353be5b276178158.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to acquire lock 140313559225776 on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_nielsr___funsd_default_0.0.0_7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313559225776 acquired on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_nielsr___funsd_default_0.0.0_7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to release lock 140313559225776 on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_nielsr___funsd_default_0.0.0_7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313559225776 released on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_nielsr___funsd_default_0.0.0_7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to acquire lock 140313591158336 on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5_builder.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313591158336 acquired on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5_builder.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to acquire lock 140313513431968 on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_katanaml-org___invoices-donut-data-v1_default_0.0.0_d2cde298e79c94fb05bc320999deb4b7889b0464.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313513431968 acquired on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_katanaml-org___invoices-donut-data-v1_default_0.0.0_d2cde298e79c94fb05bc320999deb4b7889b0464.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to release lock 140313513431968 on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_katanaml-org___invoices-donut-data-v1_default_0.0.0_d2cde298e79c94fb05bc320999deb4b7889b0464.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313513431968 released on /workspace/.hf_home/datasets/_workspace_.hf_home_datasets_katanaml-org___invoices-donut-data-v1_default_0.0.0_d2cde298e79c94fb05bc320999deb4b7889b0464.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to acquire lock 140313513431728 on /workspace/.hf_home/datasets/katanaml-org___invoices-donut-data-v1/default/0.0.0/d2cde298e79c94fb05bc320999deb4b7889b0464_builder.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313513431728 acquired on /workspace/.hf_home/datasets/katanaml-org___invoices-donut-data-v1/default/0.0.0/d2cde298e79c94fb05bc320999deb4b7889b0464_builder.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to acquire lock 140313513437296 on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/b6abbe52888c51c5e55321461e70a8b23de43d8bee319a51898e21cff2bc456f.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313513437296 acquired on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/b6abbe52888c51c5e55321461e70a8b23de43d8bee319a51898e21cff2bc456f.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Attempting to acquire lock 140313512825664 on /workspace/.hf_home/hub/.locks/datasets--katanaml-org--invoices-donut-data-v1/2c2bf65b7fcb9c21edce09c56fac7d247ea453cf86c29d59c45bd95a043b2985.lock
2026-03-08 21:24:43 | filelock | DEBUG    | Lock 140313512825664 acquired on /workspace/.hf_home/hub/.locks/datasets--katanaml-org--invoices-donut-data-v1/2c2bf65b7fcb9c21edce09c56fac7d247ea453cf86c29d59c45bd95a043b2985.lock
2026-03-08 21:24:45 | filelock | DEBUG    | Attempting to release lock 140313513437296 on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/b6abbe52888c51c5e55321461e70a8b23de43d8bee319a51898e21cff2bc456f.lock
2026-03-08 21:24:45 | filelock | DEBUG    | Lock 140313513437296 released on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/b6abbe52888c51c5e55321461e70a8b23de43d8bee319a51898e21cff2bc456f.lock
2026-03-08 21:24:45 | filelock | DEBUG    | Attempting to acquire lock 140313513432880 on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/268d70be5399a5f5066b3cf6e47f2952f6ebc104fed453f8497564ecc07bb055.lock
2026-03-08 21:24:45 | filelock | DEBUG    | Lock 140313513432880 acquired on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/268d70be5399a5f5066b3cf6e47f2952f6ebc104fed453f8497564ecc07bb055.lock
2026-03-08 21:24:46 | filelock | DEBUG    | Attempting to release lock 140313513432880 on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/268d70be5399a5f5066b3cf6e47f2952f6ebc104fed453f8497564ecc07bb055.lock
2026-03-08 21:24:46 | filelock | DEBUG    | Lock 140313513432880 released on /workspace/.hf_home/hub/.locks/datasets--nielsr--funsd/268d70be5399a5f5066b3cf6e47f2952f6ebc104fed453f8497564ecc07bb055.lock
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete/funsd-train-00000-00000-of-NNNNN.arrow
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete/funsd-test-00000-00000-of-NNNNN.arrow
2026-03-08 21:24:46 | filelock | DEBUG    | Attempting to acquire lock 140313559390000 on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete_info.lock
2026-03-08 21:24:46 | filelock | DEBUG    | Lock 140313559390000 acquired on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete_info.lock
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete/dataset_info.json
2026-03-08 21:24:46 | filelock | DEBUG    | Attempting to release lock 140313559390000 on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete_info.lock
2026-03-08 21:24:46 | filelock | DEBUG    | Lock 140313559390000 released on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5.incomplete_info.lock
2026-03-08 21:24:46 | filelock | DEBUG    | Attempting to release lock 140313591158336 on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5_builder.lock
2026-03-08 21:24:46 | filelock | DEBUG    | Lock 140313591158336 released on /workspace/.hf_home/datasets/nielsr___funsd/default/0.0.0/7e7eeeedd84ce86540eb83cbbf7c75a3fcc7c7a5_builder.lock
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/dataset_dict.json
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/train/data-00000-of-00001.arrow
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/train/state.json
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/train/dataset_info.json
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/test/data-00000-of-00001.arrow
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/test/state.json
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/test/dataset_info.json
2026-03-08 21:24:46 | dataset_loaders | INFO     | [FUNSD] Download complete.
2026-03-08 21:24:46 | fsspec.local | DEBUG    | open file: /workspace/datasets/funsd/hf_cache/dataset_dict.json
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:46 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IDAT' 41 8192
2026-03-08 21:24:47 | PIL.PngImagePlugin | DEBUG    | STREAM b'IHDR' 16 13
